rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_AltMSL,gps_SIV,gps_GroundSpeed,gps_pDOP,humidity_%,degC,
08/27/2024,21:20:41.48,08/28/2024,04:20:35.000,376798898,-1217270633,175653,30,15406,99,33.31,23.94,
08/27/2024,21:20:42.63,08/28/2024,04:20:36.000,376798919,-1217272371,175695,29,15301,104,33.28,23.99,
08/27/2024,21:20:43.63,08/28/2024,04:20:37.000,376798938,-1217274109,175604,28,15278,101,33.02,23.88,
08/27/2024,21:20:44.62,08/28/2024,04:20:38.000,376798937,-1217275842,175554,29,15337,101,33.17,23.86,
08/27/2024,21:20:45.62,08/28/2024,04:20:39.000,376798935,-1217277576,175452,28,15314,101,33.11,23.80,
08/27/2024,21:20:46.62,08/28/2024,04:20:40.000,376798943,-1217279313,175375,29,15326,101,33.19,23.83,
08/27/2024,21:20:47.62,08/28/2024,04:20:41.000,376798944,-1217281051,175250,29,15368,101,33.21,23.74,
08/27/2024,21:20:48.62,08/28/2024,04:20:42.000,376798938,-1217282786,175160,29,15371,101,33.36,23.77,
08/27/2024,21:20:49.61,08/28/2024,04:20:43.000,376798936,-1217284527,174939,29,15338,101,33.39,23.64,
08/27/2024,21:20:50.61,08/28/2024,04:20:44.000,376798932,-1217286265,174780,29,15398,101,33.60,23.58,
08/27/2024,21:20:51.61,08/28/2024,04:20:45.000,376798930,-1217288008,174706,29,15355,101,33.73,23.33,
08/27/2024,21:20:52.61,08/28/2024,04:20:46.000,376798923,-1217289751,174635,29,15353,101,33.86,23.05,
08/27/2024,21:20:53.61,08/28/2024,04:20:47.000,376798933,-1217291491,174510,28,15320,101,34.12,22.95,
08/27/2024,21:20:54.60,08/28/2024,04:20:48.000,376798935,-1217293228,174478,28,15341,101,34.47,23.00,
08/27/2024,21:20:55.60,08/28/2024,04:20:49.000,376798946,-1217294966,174358,28,15375,101,34.52,22.97,
08/27/2024,21:20:56.60,08/28/2024,04:20:50.000,376798957,-1217296707,174212,28,15329,101,34.59,22.98,
08/27/2024,21:20:57.60,08/28/2024,04:20:51.000,376798964,-1217298443,174232,28,15306,101,34.68,22.95,
08/27/2024,21:20:58.60,08/28/2024,04:20:52.000,376798977,-1217300176,174064,29,15360,105,34.80,23.02,
08/27/2024,21:20:59.59,08/28/2024,04:20:53.000,376798983,-1217301916,173949,28,15386,101,34.81,23.01,
08/27/2024,21:21:00.59,08/28/2024,04:20:54.000,376798989,-1217303655,173905,29,15371,101,35.04,22.95,
08/27/2024,21:21:01.59,08/28/2024,04:20:55.000,376799001,-1217305398,173790,28,15403,101,35.06,23.02,
08/27/2024,21:21:02.59,08/28/2024,04:20:56.000,376799004,-1217307147,173808,29,15303,101,35.14,22.92,
08/27/2024,21:21:03.58,08/28/2024,04:20:57.000,376799008,-1217308884,173671,28,15320,101,35.25,22.82,
08/27/2024,21:21:04.58,08/28/2024,04:20:58.000,376799010,-1217310621,173531,28,15341,101,35.27,22.75,
08/27/2024,21:21:05.58,08/28/2024,04:20:59.000,376799007,-1217312358,173455,28,15318,101,35.22,22.61,
08/27/2024,21:21:06.58,08/28/2024,04:21:00.000,376799011,-1217314094,173464,28,15299,101,35.43,22.45,
08/27/2024,21:21:07.58,08/28/2024,04:21:01.000,376799031,-1217315828,173475,28,15207,101,35.55,22.32,
08/27/2024,21:21:08.57,08/28/2024,04:21:02.000,376799052,-1217317553,173403,28,15371,101,35.77,22.09,
08/27/2024,21:21:09.57,08/28/2024,04:21:03.000,376799080,-1217319289,173417,28,15457,101,36.07,22.09,
08/27/2024,21:21:10.57,08/28/2024,04:21:04.000,376799102,-1217321039,173408,28,15456,101,36.25,21.88,
08/27/2024,21:21:11.57,08/28/2024,04:21:05.000,376799134,-1217322791,173431,28,15368,101,36.70,21.74,
08/27/2024,21:21:12.56,08/28/2024,04:21:06.000,376799179,-1217324532,173384,28,15322,101,37.17,21.59,
08/27/2024,21:21:13.56,08/28/2024,04:21:07.000,376799230,-1217326272,173148,28,15416,101,37.74,21.48,
08/27/2024,21:21:14.60,08/28/2024,04:21:08.000,376799280,-1217328018,172893,28,15369,101,38.22,21.18,
08/27/2024,21:21:15.59,08/28/2024,04:21:09.000,376799316,-1217329753,172560,28,15378,101,38.75,21.02,
08/27/2024,21:21:16.59,08/28/2024,04:21:10.000,376799339,-1217331485,172356,28,15327,101,39.27,21.24,
08/27/2024,21:21:17.59,08/28/2024,04:21:11.000,376799346,-1217333212,172317,28,15385,101,39.52,21.54,
08/27/2024,21:21:18.59,08/28/2024,04:21:12.000,376799343,-1217334953,172273,28,15396,101,39.28,21.85,
08/27/2024,21:21:19.58,08/28/2024,04:21:13.000,376799346,-1217336695,172195,28,15369,101,38.88,22.28,
08/27/2024,21:21:20.58,08/28/2024,04:21:14.000,376799345,-1217338439,172202,28,15374,101,38.43,22.56,
08/27/2024,21:21:21.58,08/28/2024,04:21:15.000,376799350,-1217340185,172102,28,15375,101,37.66,22.82,
08/27/2024,21:21:22.58,08/28/2024,04:21:16.000,376799358,-1217341932,172001,28,15367,101,37.03,23.02,
08/27/2024,21:21:23.57,08/28/2024,04:21:17.000,376799366,-1217343675,171900,28,15335,101,36.36,23.26,
08/27/2024,21:21:24.57,08/28/2024,04:21:18.000,376799371,-1217345414,171872,28,15319,101,35.77,23.35,
08/27/2024,21:21:25.57,08/28/2024,04:21:19.000,376799376,-1217347150,171860,28,15298,101,35.27,23.51,
08/27/2024,21:21:26.57,08/28/2024,04:21:20.000,376799387,-1217348885,171733,28,15150,101,34.73,23.73,
08/27/2024,21:21:27.56,08/28/2024,04:21:21.000,376799396,-1217350607,171640,28,15019,101,34.38,23.81,
08/27/2024,21:21:28.56,08/28/2024,04:21:22.000,376799407,-1217352313,171525,28,14880,101,33.95,23.99,
08/27/2024,21:21:29.56,08/28/2024,04:21:23.000,376799418,-1217354005,171449,28,14752,101,33.57,24.16,
08/27/2024,21:21:30.55,08/28/2024,04:21:24.000,376799428,-1217355682,171388,28,14650,101,32.98,24.16,
08/27/2024,21:21:31.55,08/28/2024,04:21:25.000,376799437,-1217357346,171286,28,14529,101,32.62,24.11,
08/27/2024,21:21:32.55,08/28/2024,04:21:26.000,376799447,-1217358998,171201,28,14407,101,32.15,24.10,
08/27/2024,21:21:33.55,08/28/2024,04:21:27.000,376799457,-1217360636,171112,28,14357,101,31.94,24.10,
08/27/2024,21:21:34.54,08/28/2024,04:21:28.001,376799467,-1217362267,171009,28,14444,101,31.65,24.23,
08/27/2024,21:21:35.54,08/28/2024,04:21:29.000,376799469,-1217363900,170894,28,14440,101,31.29,24.29,
08/27/2024,21:21:36.54,08/28/2024,04:21:30.000,376799469,-1217365538,170793,28,14468,101,31.24,24.31,
08/27/2024,21:21:37.54,08/28/2024,04:21:31.000,376799470,-1217367177,170736,28,14466,101,30.79,24.42,
08/27/2024,21:21:38.53,08/28/2024,04:21:32.000,376799469,-1217368818,170713,28,14428,101,30.67,24.44,
08/27/2024,21:21:39.53,08/28/2024,04:21:33.000,376799464,-1217370455,170674,28,14423,102,30.54,24.61,
08/27/2024,21:21:40.53,08/28/2024,04:21:34.000,376799448,-1217372092,170666,27,14470,103,30.41,24.52,
08/27/2024,21:21:41.53,08/28/2024,04:21:35.000,376799428,-1217373732,170642,27,14457,102,30.28,24.52,
08/27/2024,21:21:42.52,08/28/2024,04:21:36.000,376799430,-1217375371,170613,28,14489,102,30.21,24.58,
08/27/2024,21:21:43.57,08/28/2024,04:21:37.000,376799461,-1217377014,170446,28,14495,102,30.08,24.73,
08/27/2024,21:21:44.56,08/28/2024,04:21:38.000,376799488,-1217378654,170417,28,14430,102,30.01,24.81,
08/27/2024,21:21:45.56,08/28/2024,04:21:39.000,376799509,-1217380292,170334,28,14456,102,29.79,24.90,
08/27/2024,21:21:46.56,08/28/2024,04:21:40.000,376799519,-1217381930,170239,28,14481,102,29.90,24.95,
08/27/2024,21:21:47.56,08/28/2024,04:21:41.000,376799528,-1217383565,170063,28,14461,102,29.61,24.93,
08/27/2024,21:21:48.55,08/28/2024,04:21:42.000,376799536,-1217385204,169965,28,14479,102,29.70,24.90,
08/27/2024,21:21:49.55,08/28/2024,04:21:43.000,376799547,-1217386852,170020,28,14445,102,29.69,24.91,
08/27/2024,21:21:50.55,08/28/2024,04:21:44.000,376799561,-1217388491,169985,28,14471,102,29.52,24.88,
08/27/2024,21:21:51.55,08/28/2024,04:21:45.000,376799569,-1217390129,169964,28,14469,102,29.64,24.87,
08/27/2024,21:21:52.54,08/28/2024,04:21:46.000,376799572,-1217391771,169968,28,14475,102,29.52,24.95,
08/27/2024,21:21:53.54,08/28/2024,04:21:47.000,376799571,-1217393410,169944,28,14445,102,29.50,24.95,
08/27/2024,21:21:54.54,08/28/2024,04:21:48.000,376799576,-1217395043,169867,28,14499,102,29.39,24.88,
08/27/2024,21:21:55.54,08/28/2024,04:21:49.000,376799573,-1217396682,169797,28,14499,102,29.22,25.02,
08/27/2024,21:21:57.51,08/28/2024,04:21:51.000,376799540,-1217399970,169716,28,14496,102,29.31,25.11,
08/27/2024,21:21:58.51,08/28/2024,04:21:52.000,376799519,-1217401612,169635,28,14484,102,29.16,25.09,
08/27/2024,21:21:59.50,08/28/2024,04:21:53.000,376799501,-1217403256,169539,28,14516,102,29.15,25.10,
08/27/2024,21:22:00.50,08/28/2024,04:21:54.000,376799488,-1217404900,169479,28,14498,102,29.07,25.05,
08/27/2024,21:22:01.50,08/28/2024,04:21:55.000,376799478,-1217406546,169399,28,14514,102,29.06,25.06,
08/27/2024,21:22:02.50,08/28/2024,04:21:56.000,376799474,-1217408194,169271,28,14518,102,29.17,25.11,
08/27/2024,21:22:03.49,08/28/2024,04:21:57.000,376799474,-1217409838,169084,28,14494,102,29.16,25.06,
08/27/2024,21:22:04.49,08/28/2024,04:21:58.000,376799470,-1217411481,168856,28,14494,102,29.16,25.06,
08/27/2024,21:22:05.49,08/28/2024,04:21:59.000,376799457,-1217413119,168597,28,14450,102,29.15,24.91,
08/27/2024,21:22:06.49,08/28/2024,04:22:00.000,376799446,-1217414767,168364,28,14510,102,29.17,24.91,
08/27/2024,21:22:07.54,08/28/2024,04:22:01.000,376799425,-1217416411,168356,28,14482,102,29.17,25.11,
08/27/2024,21:22:08.54,08/28/2024,04:22:02.000,376799401,-1217418054,168320,28,14452,102,29.17,25.06,
08/27/2024,21:22:09.53,08/28/2024,04:22:03.000,376799371,-1217419694,168291,28,14453,102,29.18,25.10,
08/27/2024,21:22:10.53,08/28/2024,04:22:04.000,376799349,-1217421332,168132,28,14484,102,29.22,25.18,
08/27/2024,21:22:11.53,08/28/2024,04:22:05.000,376799335,-1217422968,168060,28,14425,102,29.19,25.12,
08/27/2024,21:22:12.53,08/28/2024,04:22:06.000,376799323,-1217424602,168024,28,14409,102,29.11,25.14,
08/27/2024,21:22:13.53,08/28/2024,04:22:07.000,376799323,-1217426235,167989,28,14434,102,29.04,25.12,
08/27/2024,21:22:14.52,08/28/2024,04:22:08.000,376799329,-1217427876,167884,28,14483,102,28.96,25.24,
08/27/2024,21:22:15.52,08/28/2024,04:22:09.000,376799330,-1217429519,167791,28,14503,102,29.09,25.21,
08/27/2024,21:22:16.52,08/28/2024,04:22:10.000,376799326,-1217431163,167711,28,14501,102,29.01,25.23,
08/27/2024,21:22:17.52,08/28/2024,04:22:11.000,376799325,-1217432807,167713,28,14493,102,29.10,25.19,
08/27/2024,21:22:18.51,08/28/2024,04:22:12.000,376799332,-1217434449,167705,28,14480,102,29.07,25.21,
08/27/2024,21:22:19.51,08/28/2024,04:22:13.000,376799340,-1217436089,167662,28,14470,102,29.16,25.18,
08/27/2024,21:22:20.51,08/28/2024,04:22:14.000,376799353,-1217437732,167626,28,14502,98,29.03,25.09,
08/27/2024,21:22:21.51,08/28/2024,04:22:15.000,376799362,-1217439373,167512,29,14481,98,29.12,25.06,
08/27/2024,21:22:22.51,08/28/2024,04:22:16.000,376799371,-1217441000,167428,29,14294,98,29.26,25.10,
08/27/2024,21:22:23.50,08/28/2024,04:22:17.000,376799377,-1217442568,167355,29,13614,98,29.16,25.08,
08/27/2024,21:22:24.50,08/28/2024,04:22:18.000,376799379,-1217444081,167251,29,13248,98,29.16,25.11,
08/27/2024,21:22:25.50,08/28/2024,04:22:19.000,376799363,-1217445517,167141,29,12409,98,29.13,25.14,
08/27/2024,21:22:26.50,08/28/2024,04:22:20.000,376799303,-1217446839,167051,29,11372,98,29.15,25.15,
08/27/2024,21:22:27.50,08/28/2024,04:22:21.000,376799228,-1217448005,167046,29,9885,98,29.31,25.18,
08/27/2024,21:22:28.49,08/28/2024,04:22:22.000,376799176,-1217449011,167004,29,8485,98,29.38,25.22,
08/27/2024,21:22:29.49,08/28/2024,04:22:23.000,376799146,-1217449910,166956,29,7698,98,29.22,25.16,
08/27/2024,21:22:30.53,08/28/2024,04:22:24.000,376799127,-1217450714,166852,29,6840,98,29.42,25.18,
08/27/2024,21:22:31.52,08/28/2024,04:22:25.000,376799044,-1217451423,166839,29,6133,98,29.20,25.14,
08/27/2024,21:22:32.52,08/28/2024,04:22:27.000,376798481,-1217452545,166455,29,6207,98,29.29,25.17,
08/27/2024,21:22:33.52,08/28/2024,04:22:28.000,376797943,-1217452891,166233,29,6592,98,29.38,25.19,
08/27/2024,21:22:34.52,08/28/2024,04:22:29.000,376797308,-1217453015,166075,29,7020,98,29.27,25.11,
08/27/2024,21:22:35.51,08/28/2024,04:22:30.000,376796616,-1217453014,165949,29,7530,98,29.39,25.08,
08/27/2024,21:22:36.51,08/28/2024,04:22:31.000,376795881,-1217452991,165712,29,8085,98,29.52,25.03,
08/27/2024,21:22:37.51,08/28/2024,04:22:32.000,376795094,-1217452962,165522,29,8645,98,29.66,24.93,
08/27/2024,21:22:38.51,08/28/2024,04:22:33.000,376794262,-1217452947,165413,29,9196,98,29.86,24.90,
08/27/2024,21:22:39.51,08/28/2024,04:22:34.000,376793391,-1217452932,165263,29,9595,98,30.16,24.89,
08/27/2024,21:22:40.51,08/28/2024,04:22:35.000,376792487,-1217452931,165057,29,9974,98,30.23,24.83,
08/27/2024,21:22:41.50,08/28/2024,04:22:36.000,376791546,-1217452933,164895,29,10414,98,30.18,24.79,
08/27/2024,21:22:42.50,08/28/2024,04:22:37.000,376790571,-1217452935,164983,29,10784,98,30.32,24.83,
08/27/2024,21:22:43.50,08/28/2024,04:22:38.000,376789571,-1217452946,164889,29,11001,98,30.42,24.76,
08/27/2024,21:22:44.50,08/28/2024,04:22:39.000,376788559,-1217452957,164876,29,11125,98,30.40,24.68,
08/27/2024,21:22:45.54,08/28/2024,04:22:40.000,376787538,-1217452974,164919,29,11232,98,30.42,24.69,
08/27/2024,21:22:46.54,08/28/2024,04:22:41.000,376786525,-1217452994,164910,29,11090,98,30.65,24.67,
08/27/2024,21:22:47.54,08/28/2024,04:22:42.000,376785537,-1217453006,164907,29,10740,98,30.53,24.70,
08/27/2024,21:22:48.54,08/28/2024,04:22:43.000,376784570,-1217453017,164797,29,10617,98,30.37,24.74,
08/27/2024,21:22:49.53,08/28/2024,04:22:44.000,376783634,-1217453009,164815,29,10288,98,30.22,24.79,
08/27/2024,21:22:50.53,08/28/2024,04:22:45.000,376782704,-1217452999,164880,29,10341,98,30.08,24.77,
08/27/2024,21:22:51.53,08/28/2024,04:22:46.000,376781760,-1217452977,165114,28,10427,100,29.97,24.82,
08/27/2024,21:22:52.53,08/28/2024,04:22:47.000,376780819,-1217452968,165049,29,10379,98,29.86,24.82,
08/27/2024,21:22:53.53,08/28/2024,04:22:48.000,376779880,-1217452966,164966,29,10379,98,29.72,24.80,
08/27/2024,21:22:54.52,08/28/2024,04:22:49.000,376778937,-1217452960,164984,29,10392,98,29.70,24.83,
08/27/2024,21:22:55.52,08/28/2024,04:22:50.000,376777994,-1217452951,165002,29,10373,98,29.77,24.78,
08/27/2024,21:22:56.52,08/28/2024,04:22:51.000,376777058,-1217452953,165206,29,10348,98,29.76,24.77,
08/27/2024,21:22:57.52,08/28/2024,04:22:52.000,376776120,-1217452966,165409,29,10360,98,29.87,24.77,
08/27/2024,21:22:58.52,08/28/2024,04:22:53.000,376775186,-1217452982,165585,29,10333,98,29.83,24.72,
08/27/2024,21:22:59.52,08/28/2024,04:22:54.000,376774251,-1217452990,165691,29,10366,98,29.89,24.74,
08/27/2024,21:23:00.51,08/28/2024,04:22:55.000,376773327,-1217453012,165738,29,10157,98,29.98,24.74,
08/27/2024,21:23:01.51,08/28/2024,04:22:56.000,376772437,-1217453034,165803,29,9716,98,30.09,24.77,
08/27/2024,21:23:02.51,08/28/2024,04:22:57.000,376771614,-1217453051,165883,29,8834,98,30.21,24.74,
08/27/2024,21:23:03.51,08/28/2024,04:22:58.000,376770866,-1217453070,165970,29,8057,98,30.29,24.77,
08/27/2024,21:23:04.51,08/28/2024,04:22:59.000,376770240,-1217453090,166033,29,6439,98,30.23,24.77,
08/27/2024,21:23:05.50,08/28/2024,04:23:00.000,376769750,-1217453101,166085,29,5005,98,30.32,24.79,
08/27/2024,21:23:06.50,08/28/2024,04:23:01.000,376769387,-1217453108,166079,29,3589,98,30.33,24.82,
08/27/2024,21:23:07.50,08/28/2024,04:23:02.000,376769193,-1217453110,166071,29,1490,98,30.22,24.79,
08/27/2024,21:23:08.50,08/28/2024,04:23:03.000,376769149,-1217453109,166129,29,32,98,30.31,24.82,
08/27/2024,21:23:09.50,08/28/2024,04:23:04.000,376769097,-1217453103,166100,29,784,98,30.25,24.79,
08/27/2024,21:23:10.49,08/28/2024,04:23:05.000,376768930,-1217453073,166149,29,2330,98,30.10,24.80,
08/27/2024,21:23:11.49,08/28/2024,04:23:06.000,376768705,-1217452955,166368,29,3272,98,30.03,24.82,
08/27/2024,21:23:12.49,08/28/2024,04:23:07.000,376768477,-1217452665,166768,29,4231,98,30.05,24.80,
08/27/2024,21:23:13.49,08/28/2024,04:23:08.000,376768261,-1217452209,166957,29,5140,98,30.05,24.86,
08/27/2024,21:23:14.49,08/28/2024,04:23:09.000,376768107,-1217451618,167073,29,5848,98,30.08,24.79,
08/27/2024,21:23:15.54,08/28/2024,04:23:10.000,376767996,-1217450965,167075,29,5986,98,29.92,24.83,
08/27/2024,21:23:16.53,08/28/2024,04:23:11.000,376767854,-1217450336,167067,29,5812,98,30.06,24.85,
08/27/2024,21:23:17.53,08/28/2024,04:23:12.000,376767617,-1217449786,167016,28,5566,102,29.95,24.86,
08/27/2024,21:23:18.53,08/28/2024,04:23:13.000,376767240,-1217449359,167088,28,5933,102,30.01,24.75,
08/27/2024,21:23:19.53,08/28/2024,04:23:14.000,376766734,-1217449112,167066,28,6353,102,30.01,24.71,
08/27/2024,21:23:20.53,08/28/2024,04:23:15.000,376766147,-1217449001,167101,28,6820,102,29.95,24.68,
08/27/2024,21:23:21.53,08/28/2024,04:23:16.000,376765491,-1217448956,167134,29,7604,98,30.02,24.61,
08/27/2024,21:23:22.52,08/28/2024,04:23:17.000,376764777,-1217448940,167119,29,8203,98,30.28,24.57,
08/27/2024,21:23:23.52,08/28/2024,04:23:18.000,376764017,-1217448939,167117,29,8697,98,30.48,24.65,
08/27/2024,21:23:24.52,08/28/2024,04:23:19.000,376763210,-1217448939,167189,29,9203,98,30.59,24.61,
08/27/2024,21:23:25.52,08/28/2024,04:23:20.000,376762363,-1217448939,167214,29,9598,98,30.54,24.60,
08/27/2024,21:23:26.52,08/28/2024,04:23:21.000,376761492,-1217448940,167356,29,9822,98,30.49,24.66,
08/27/2024,21:23:27.51,08/28/2024,04:23:22.000,376760621,-1217448942,167389,29,9690,98,30.30,24.63,
08/27/2024,21:23:28.51,08/28/2024,04:23:23.000,376759781,-1217448944,167467,29,9317,98,30.21,24.73,
08/27/2024,21:23:29.51,08/28/2024,04:23:24.000,376758972,-1217448961,167737,29,8952,98,29.97,24.75,
08/27/2024,21:23:30.51,08/28/2024,04:23:25.000,376758205,-1217448918,167830,29,8393,98,29.91,24.59,
08/27/2024,21:23:31.51,08/28/2024,04:23:26.000,376757526,-1217448712,167922,29,7619,98,29.90,24.61,
08/27/2024,21:23:32.50,08/28/2024,04:23:27.000,376757015,-1217448303,168009,29,6531,98,29.77,24.59,
08/27/2024,21:23:33.50,08/28/2024,04:23:28.000,376756733,-1217447702,168079,29,6264,98,29.76,24.61,
08/27/2024,21:23:34.50,08/28/2024,04:23:29.000,376756656,-1217446975,168051,29,6679,98,29.74,24.55,
08/27/2024,21:23:35.50,08/28/2024,04:23:30.000,376756656,-1217446173,168162,28,7210,102,29.86,24.53,
08/27/2024,21:23:36.50,08/28/2024,04:23:31.000,376756664,-1217445316,168295,28,7708,102,29.88,24.55,
08/27/2024,21:23:37.50,08/28/2024,04:23:32.000,376756653,-1217444405,168287,28,8201,102,29.72,24.44,
08/27/2024,21:23:38.49,08/28/2024,04:23:33.000,376756641,-1217443449,168331,28,8559,102,29.89,24.45,
08/27/2024,21:23:39.49,08/28/2024,04:23:34.000,376756635,-1217442487,168382,28,8463,102,29.96,24.36,
08/27/2024,21:23:40.49,08/28/2024,04:23:35.000,376756637,-1217441528,168437,28,8450,102,30.04,24.38,
08/27/2024,21:23:41.49,08/28/2024,04:23:36.000,376756645,-1217440561,168327,27,8520,103,30.04,24.38,
08/27/2024,21:23:42.54,08/28/2024,04:23:37.000,376756652,-1217439591,168320,28,8593,102,30.13,24.35,
08/27/2024,21:23:43.54,08/28/2024,04:23:38.000,376756665,-1217438622,168310,28,8533,102,30.10,24.35,
08/27/2024,21:23:44.53,08/28/2024,04:23:39.000,376756681,-1217437680,168266,28,8229,102,30.15,24.31,
08/27/2024,21:23:45.66,08/28/2024,04:23:40.000,376756691,-1217436753,168271,27,8178,103,30.41,24.35,
08/27/2024,21:23:46.66,08/28/2024,04:23:41.000,376756691,-1217435832,168174,28,8072,102,30.29,24.34,
08/27/2024,21:23:47.66,08/28/2024,04:23:42.000,376756688,-1217434926,168135,29,7990,98,30.34,24.32,
08/27/2024,21:23:48.66,08/28/2024,04:23:43.000,376756676,-1217434051,167962,28,7549,102,30.51,24.21,
08/27/2024,21:23:49.66,08/28/2024,04:23:45.000,376756669,-1217432433,167920,30,7061,97,30.80,24.17,
08/27/2024,21:23:51.53,08/28/2024,04:23:46.000,376756658,-1217431647,167893,29,6895,101,30.89,24.09,
08/27/2024,21:23:52.52,08/28/2024,04:23:47.000,376756640,-1217430905,167927,29,6428,101,30.99,24.09,
08/27/2024,21:23:53.52,08/28/2024,04:23:48.000,376756613,-1217430212,167864,29,6004,101,31.16,24.11,
08/27/2024,21:23:54.52,08/28/2024,04:23:49.000,376756584,-1217429562,167808,29,5623,101,31.13,24.10,
08/27/2024,21:23:55.52,08/28/2024,04:23:50.000,376756553,-1217428955,167832,29,5203,101,31.24,24.11,
08/27/2024,21:23:56.52,08/28/2024,04:23:51.000,376756521,-1217428376,167847,30,5002,97,31.22,24.16,
08/27/2024,21:23:57.51,08/28/2024,04:23:52.000,376756528,-1217427825,167881,29,4784,101,31.23,24.08,
08/27/2024,21:23:58.51,08/28/2024,04:23:53.000,376756625,-1217427324,167864,29,4469,101,31.24,24.15,
08/27/2024,21:23:59.51,08/28/2024,04:23:54.000,376756860,-1217426926,167896,29,4371,98,31.16,24.15,
08/27/2024,21:24:00.51,08/28/2024,04:23:55.000,376757190,-1217426679,167936,29,4313,98,31.16,24.16,
08/27/2024,21:24:01.51,08/28/2024,04:23:56.000,376757582,-1217426552,167937,30,4559,97,31.03,24.21,
08/27/2024,21:24:02.51,08/28/2024,04:23:57.000,376757998,-1217426476,168038,30,4685,97,31.17,24.16,
08/27/2024,21:24:03.50,08/28/2024,04:23:58.000,376758438,-1217426436,167943,29,4900,98,31.10,24.17,
08/27/2024,21:24:04.50,08/28/2024,04:23:59.000,376758889,-1217426433,167987,29,5014,98,31.26,24.16,
08/27/2024,21:24:05.50,08/28/2024,04:24:00.000,376759353,-1217426434,168035,29,5139,98,31.35,24.17,
08/27/2024,21:24:06.50,08/28/2024,04:24:01.000,376759834,-1217426435,168030,30,5275,97,31.46,24.18,
08/27/2024,21:24:07.50,08/28/2024,04:24:02.000,376760328,-1217426434,168017,30,5516,97,31.45,24.23,
08/27/2024,21:24:08.49,08/28/2024,04:24:03.000,376760837,-1217426432,168070,30,5593,97,31.49,24.17,
08/27/2024,21:24:09.49,08/28/2024,04:24:04.000,376761340,-1217426434,168036,30,5570,97,31.52,24.17,
08/27/2024,21:24:10.49,08/28/2024,04:24:05.000,376761837,-1217426431,168133,30,5467,97,31.39,24.19,
08/27/2024,21:24:11.54,08/28/2024,04:24:06.000,376762330,-1217426412,168095,30,5421,97,31.68,24.08,
08/27/2024,21:24:12.54,08/28/2024,04:24:07.000,376762815,-1217426391,168333,30,5402,97,31.79,24.01,
